generation	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	fitness 	avg
1	0	0	0	0.70314468503937	0.599015748031496	0	0	0	0	0	0.130216043307087
2	0	0	0	0.70314468503937	0.599015748031496	0	0	0	0	0	0.130216043307087
3	0	0	0	0.704633366141732	0.599015748031496	0	0	0	0	0	0.130364911417323
4	0	0	0	0.704633366141732	0.599015748031496	0	0	0	0	0	0.130364911417323
5	0	0	0.608735236220472	0.773179133858268	0.599015748031496	0	0	0	0	0	0.198093011811024
6	0	0	0.608735236220472	0.773179133858268	0.599015748031496	0	0	0	0	0	0.198093011811024
7	0	0	0.608735236220472	0.773179133858268	0.599015748031496	0	0	0	0	0	0.198093011811024
8	0	0	0.608735236220472	0.773179133858268	0.658917322834646	0	0	0.794938484251968	0	0	0.283577017716535
9	0	0	0.608735236220472	0.773179133858268	0.658917322834646	0	0	0.794938484251968	0.752893700787401	0	0.358866387795276
10	0	0	0.615969488188976	0.773179133858268	0.658917322834646	0	0	0.794938484251968	0.752893700787401	0	0.359589812992126
11	0	0	0.615969488188976	0.773179133858268	0.658917322834646	0	0	0.794938484251968	0.810900590551181	0	0.365390501968504
12	0	0	0.617544291338583	0.773179133858268	0.658917322834646	0	0	0.794938484251968	0.810900590551181	0	0.365547982283464
13	0	0	0.619389763779528	0.773179133858268	0.658917322834646	0	0	0.794938484251968	0.813459645669291	0	0.36598843503937
14	0	0	0.619389763779528	0.773179133858268	0.658917322834646	0	0	0.794938484251968	0.813459645669291	0	0.36598843503937
15	0	0	0.619389763779528	0.773179133858268	0.660893208661417	0	0	0.794938484251968	0.813459645669291	0	0.366186023622047
16	0	0	0.623277559055118	0.773179133858268	0.660893208661417	0	0	0.80658218503937	0.813459645669291	0	0.367739173228346
17	0	0	0.623277559055118	0.773179133858268	0.662057086614173	0	0	0.80658218503937	0.813459645669291	0	0.367855561023622
18	0	0	0.623277559055118	0.773179133858268	0.662057086614173	0	0	0.80658218503937	0.813459645669291	0.672098917322835	0.435065452755906
19	0	0	0.623277559055118	0.773179133858268	0.662057086614173	0	0	0.80658218503937	0.813459645669291	0.672098917322835	0.435065452755906
20	0	0	0.68335875984252	0.773179133858268	0.662057086614173	0	0	0.80658218503937	0.813459645669291	0.672098917322835	0.441073572834646
21	0	0	0.68335875984252	0.773179133858268	0.667849409448819	0	0	0.80658218503937	0.813459645669291	0.672098917322835	0.44165280511811
22	0	0	0.68335875984252	0.773179133858268	0.667849409448819	0	0	0.80658218503937	0.813459645669291	0.672098917322835	0.44165280511811
23	0	0	0.68335875984252	0.773179133858268	0.667849409448819	0	0	0.80658218503937	0.813459645669291	0.672098917322835	0.44165280511811
24	0	0	0.68335875984252	0.773179133858268	0.667849409448819	0	0	0.80658218503937	0.813459645669291	0.672098917322835	0.44165280511811
25	0	0	0.68335875984252	0.774153543307086	0.728562992125984	0	0	0.814419291338583	0.813459645669291	0.672098917322835	0.44860531496063
26	0	0	0.68335875984252	0.774153543307086	0.743681102362205	0	0	0.814419291338583	0.813459645669291	0.672098917322835	0.450117125984252
27	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.814419291338583	0.813459645669291	0.675563484251968	0.45666092519685
28	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.814419291338583	0.813459645669291	0.675563484251968	0.45666092519685
29	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.814419291338583	0.813459645669291	0.693644192913386	0.458468996062992
30	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.814419291338583	0.813459645669291	0.694645669291339	0.458569143700787
31	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.814419291338583	0.813459645669291	0.694645669291339	0.458569143700787
32	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.814419291338583	0.813459645669291	0.694645669291339	0.458569143700787
33	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.814419291338583	0.813459645669291	0.757795275590551	0.464884104330709
34	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.814419291338583	0.813459645669291	0.757795275590551	0.464884104330709
35	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.814419291338583	0.813459645669291	0.757795275590551	0.464884104330709
36	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.869694881889764	0.813459645669291	0.757795275590551	0.470411663385827
37	0	0	0.68335875984252	0.774153543307086	0.805654527559055	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.470783710629921
38	0	0	0.757175196850394	0.774153543307086	0.805654527559055	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.478165354330709
39	0	0	0.757175196850394	0.774153543307086	0.805654527559055	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.478165354330709
40	0	0	0.757175196850394	0.774153543307086	0.805654527559055	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.478165354330709
41	0	0	0.757175196850394	0.774153543307086	0.810804625984252	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.478680364173228
42	0	0	0.757175196850394	0.774153543307086	0.810804625984252	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.478680364173228
43	0	0	0.81505905511811	0.774153543307086	0.810804625984252	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.48446875
44	0	0	0.81505905511811	0.774153543307086	0.810804625984252	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.48446875
45	0	0	0.81505905511811	0.774153543307086	0.810804625984252	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.48446875
46	0	0	0.81505905511811	0.774153543307086	0.810804625984252	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.48446875
47	0.673912401574803	0	0.81505905511811	0.774153543307086	0.810804625984252	0	0	0.869694881889764	0.813459645669291	0.761515748031496	0.55185999015748
48	0.673912401574803	0	0.826510826771654	0.774153543307086	0.810804625984252	0	0	0.869694881889764	0.835435531496063	0.761515748031496	0.555202755905512
49	0.674318405511811	0	0.826510826771654	0.774153543307086	0.810804625984252	0	0	0.869694881889764	0.835435531496063	0.761515748031496	0.555243356299212
50	0.674318405511811	0	0.826510826771654	0.774153543307086	0.810804625984252	0	0	0.875654527559055	0.835435531496063	0.761515748031496	0.555839320866142
